ID,duration,mix_wav,mix_wav_format,mix_wav_opts,s1_wav,s1_wav_format,s1_wav_opts,s2_wav,s2_wav_format,s2_wav_opts
185,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/446o030i_1.881_22hc010a_-1.881.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/446o030i_1.881_22hc010a_-1.881.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/446o030i_1.881_22hc010a_-1.881.wav,wav,
186,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/442o030s_2.0403_421o030p_-2.0403.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/442o030s_2.0403_421o030p_-2.0403.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/442o030s_2.0403_421o030p_-2.0403.wav,wav,
187,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/22gc0103_1.9955_050c010t_-1.9955.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/22gc0103_1.9955_050c010t_-1.9955.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/22gc0103_1.9955_050c010t_-1.9955.wav,wav,
188,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/443c020i_0.75055_442o030n_-0.75055.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/443c020i_0.75055_442o030n_-0.75055.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/443c020i_0.75055_442o030n_-0.75055.wav,wav,
189,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/441o0303_1.4936_440o030c_-1.4936.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/441o0303_1.4936_440o030c_-1.4936.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/441o0303_1.4936_440o030c_-1.4936.wav,wav,
190,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/446o030r_1.4428_422c020g_-1.4428.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/446o030r_1.4428_422c020g_-1.4428.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/446o030r_1.4428_422c020g_-1.4428.wav,wav,
191,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/050a050x_2.1371_423a010f_-2.1371.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/050a050x_2.1371_423a010f_-2.1371.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/050a050x_2.1371_423a010f_-2.1371.wav,wav,
192,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/22hc0112_1.0573_421a010d_-1.0573.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/22hc0112_1.0573_421a010d_-1.0573.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/22hc0112_1.0573_421a010d_-1.0573.wav,wav,
193,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/441o030o_2.2635_442c020s_-2.2635.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/441o030o_2.2635_442c020s_-2.2635.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/441o030o_2.2635_442c020s_-2.2635.wav,wav,
194,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/447o030j_1.8_443c0208_-1.8.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/447o030j_1.8_443c0208_-1.8.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/447o030j_1.8_443c0208_-1.8.wav,wav,
195,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/22ho010s_0.97461_440o030b_-0.97461.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/22ho010s_0.97461_440o030b_-0.97461.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/22ho010s_0.97461_440o030b_-0.97461.wav,wav,
196,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/052o020a_0.59342_420o030j_-0.59342.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/052o020a_0.59342_420o030j_-0.59342.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/052o020a_0.59342_420o030j_-0.59342.wav,wav,
197,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/22hc010q_1.0006_442c020w_-1.0006.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/22hc010q_1.0006_442c020w_-1.0006.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/22hc010q_1.0006_442c020w_-1.0006.wav,wav,
198,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/441o030b_1.1989_22gc0109_-1.1989.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/441o030b_1.1989_22gc0109_-1.1989.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/441o030b_1.1989_22gc0109_-1.1989.wav,wav,
199,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/22gc010h_2.0104_420c020j_-2.0104.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/22gc010h_2.0104_420c020j_-2.0104.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/22gc010h_2.0104_420c020j_-2.0104.wav,wav,
200,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/052c010n_0.7985_445c020b_-0.7985.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/052c010n_0.7985_445c020b_-0.7985.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/052c010n_0.7985_445c020b_-0.7985.wav,wav,
201,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/051o020k_1.8795_441c020p_-1.8795.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/051o020k_1.8795_441c020p_-1.8795.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/051o020k_1.8795_441c020p_-1.8795.wav,wav,
202,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/423o030s_0.48595_22ga010c_-0.48595.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/423o030s_0.48595_22ga010c_-0.48595.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/423o030s_0.48595_22ga010c_-0.48595.wav,wav,
203,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/444o030m_1.2235_423c020h_-1.2235.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/444o030m_1.2235_423c020h_-1.2235.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/444o030m_1.2235_423c020h_-1.2235.wav,wav,
204,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/053o020v_0.067734_421o030u_-0.067734.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/053o020v_0.067734_421o030u_-0.067734.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/053o020v_0.067734_421o030u_-0.067734.wav,wav,
205,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/052c0113_1.0249_423a0109_-1.0249.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/052c0113_1.0249_423a0109_-1.0249.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/052c0113_1.0249_423a0109_-1.0249.wav,wav,
206,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/22ga0103_1.1112_441c0206_-1.1112.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/22ga0103_1.1112_441c0206_-1.1112.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/22ga0103_1.1112_441c0206_-1.1112.wav,wav,
207,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/441c0202_2.1933_422o0309_-2.1933.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/441c0202_2.1933_422o0309_-2.1933.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/441c0202_2.1933_422o0309_-2.1933.wav,wav,
208,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/050c0105_1.7606_444c020o_-1.7606.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/050c0105_1.7606_444c020o_-1.7606.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/050c0105_1.7606_444c020o_-1.7606.wav,wav,
209,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/053o020f_1.9264_052c010x_-1.9264.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/053o020f_1.9264_052c010x_-1.9264.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/053o020f_1.9264_052c010x_-1.9264.wav,wav,
210,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/421c020d_2.0985_441c020u_-2.0985.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/421c020d_2.0985_441c020u_-2.0985.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/421c020d_2.0985_441c020u_-2.0985.wav,wav,
211,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/443o0314_0.21393_422o0313_-0.21393.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/443o0314_0.21393_422o0313_-0.21393.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/443o0314_0.21393_422o0313_-0.21393.wav,wav,
212,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/420c020f_0.84955_442c020d_-0.84955.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/420c020f_0.84955_442c020d_-0.84955.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/420c020f_0.84955_442c020d_-0.84955.wav,wav,
213,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/441o030v_0.32137_444o030n_-0.32137.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/441o030v_0.32137_444o030n_-0.32137.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/441o030v_0.32137_444o030n_-0.32137.wav,wav,
214,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/443o030f_2.0594_052o0206_-2.0594.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/443o030f_2.0594_052o0206_-2.0594.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/443o030f_2.0594_052o0206_-2.0594.wav,wav,
215,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/422a0105_0.60067_423a0102_-0.60067.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/422a0105_0.60067_423a0102_-0.60067.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/422a0105_0.60067_423a0102_-0.60067.wav,wav,
216,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/444o030o_0.67898_421c020s_-0.67898.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/444o030o_0.67898_421c020s_-0.67898.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/444o030o_0.67898_421c020s_-0.67898.wav,wav,
217,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/053a050v_2.3639_442c0204_-2.3639.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/053a050v_2.3639_442c0204_-2.3639.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/053a050v_2.3639_442c0204_-2.3639.wav,wav,
218,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/22gc010l_0.71345_420o030a_-0.71345.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/22gc010l_0.71345_420o030a_-0.71345.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/22gc010l_0.71345_420o030a_-0.71345.wav,wav,
219,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/22gc010y_0.072628_443o0301_-0.072628.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/22gc010y_0.072628_443o0301_-0.072628.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/22gc010y_0.072628_443o0301_-0.072628.wav,wav,
220,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/447c020m_0.77478_051o020w_-0.77478.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/447c020m_0.77478_051o020w_-0.77478.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/447c020m_0.77478_051o020w_-0.77478.wav,wav,
221,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/052a0501_1.965_444c020w_-1.965.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/052a0501_1.965_444c020w_-1.965.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/052a0501_1.965_444c020w_-1.965.wav,wav,
222,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/423a0113_1.3327_420c020f_-1.3327.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/423a0113_1.3327_420c020f_-1.3327.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/423a0113_1.3327_420c020f_-1.3327.wav,wav,
223,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/443c0212_2.0623_052o0205_-2.0623.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/443c0212_2.0623_052o0205_-2.0623.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/443c0212_2.0623_052o0205_-2.0623.wav,wav,
224,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/421o030z_1.9553_22ho010h_-1.9553.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/421o030z_1.9553_22ho010h_-1.9553.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/421o030z_1.9553_22ho010h_-1.9553.wav,wav,
225,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/051c010w_1.2113_052o020q_-1.2113.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/051c010w_1.2113_052o020q_-1.2113.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/051c010w_1.2113_052o020q_-1.2113.wav,wav,
226,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/421c020c_1.7004_422c020t_-1.7004.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/421c020c_1.7004_422c020t_-1.7004.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/421c020c_1.7004_422c020t_-1.7004.wav,wav,
227,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/420o030g_0.34707_445o0310_-0.34707.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/420o030g_0.34707_445o0310_-0.34707.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/420o030g_0.34707_445o0310_-0.34707.wav,wav,
228,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/441o030e_0.6801_052a050m_-0.6801.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/441o030e_0.6801_052a050m_-0.6801.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/441o030e_0.6801_052a050m_-0.6801.wav,wav,
229,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/442c0213_1.3588_443c020f_-1.3588.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/442c0213_1.3588_443c020f_-1.3588.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/442c0213_1.3588_443c020f_-1.3588.wav,wav,
230,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/444o0306_2.4456_441o030l_-2.4456.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/444o0306_2.4456_441o030l_-2.4456.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/444o0306_2.4456_441o030l_-2.4456.wav,wav,
231,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/446o031a_1.2602_442c0202_-1.2602.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/446o031a_1.2602_442c0202_-1.2602.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/446o031a_1.2602_442c0202_-1.2602.wav,wav,
232,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/423a010w_2.4456_422a0112_-2.4456.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/423a010w_2.4456_422a0112_-2.4456.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/423a010w_2.4456_422a0112_-2.4456.wav,wav,
233,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/440c020n_0.9331_22hc010v_-0.9331.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/440c020n_0.9331_22hc010v_-0.9331.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/440c020n_0.9331_22hc010v_-0.9331.wav,wav,
234,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/422a010j_1.3587_420a010l_-1.3587.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/422a010j_1.3587_420a010l_-1.3587.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/422a010j_1.3587_420a010l_-1.3587.wav,wav,
235,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/446o0303_0.2656_053a0505_-0.2656.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/446o0303_0.2656_053a0505_-0.2656.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/446o0303_0.2656_053a0505_-0.2656.wav,wav,
236,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/423o0303_2.3183_420o030e_-2.3183.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/423o0303_2.3183_420o030e_-2.3183.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/423o0303_2.3183_420o030e_-2.3183.wav,wav,
237,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/22go010w_0.049796_445c020n_-0.049796.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/22go010w_0.049796_445c020n_-0.049796.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/22go010w_0.049796_445c020n_-0.049796.wav,wav,
238,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/441c020o_0.46254_051c0101_-0.46254.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/441c020o_0.46254_051c0101_-0.46254.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/441c020o_0.46254_051c0101_-0.46254.wav,wav,
239,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/445c020x_0.68714_440o030o_-0.68714.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/445c020x_0.68714_440o030o_-0.68714.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/445c020x_0.68714_440o030o_-0.68714.wav,wav,
240,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/420c020h_1.0635_443o0305_-1.0635.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/420c020h_1.0635_443o0305_-1.0635.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/420c020h_1.0635_443o0305_-1.0635.wav,wav,
241,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/423c020j_0.00055322_440o030i_-0.00055322.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/423c020j_0.00055322_440o030i_-0.00055322.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/423c020j_0.00055322_440o030i_-0.00055322.wav,wav,
242,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/442c020l_0.45466_445o0308_-0.45466.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/442c020l_0.45466_445o0308_-0.45466.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/442c020l_0.45466_445o0308_-0.45466.wav,wav,
243,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/447o030u_1.9508_051c0109_-1.9508.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/447o030u_1.9508_051c0109_-1.9508.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/447o030u_1.9508_051c0109_-1.9508.wav,wav,
244,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/051a0507_0.12155_423c0207_-0.12155.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/051a0507_0.12155_423c0207_-0.12155.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/051a0507_0.12155_423c0207_-0.12155.wav,wav,
245,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/422c020t_0.29944_051a050c_-0.29944.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/422c020t_0.29944_051a050c_-0.29944.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/422c020t_0.29944_051a050c_-0.29944.wav,wav,
246,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/422o030o_2.2014_444c0212_-2.2014.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/422o030o_2.2014_444c0212_-2.2014.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/422o030o_2.2014_444c0212_-2.2014.wav,wav,
247,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/441c020p_2.4834_422o0311_-2.4834.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/441c020p_2.4834_422o0311_-2.4834.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/441c020p_2.4834_422o0311_-2.4834.wav,wav,
248,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/421a010r_2.2627_050o020i_-2.2627.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/421a010r_2.2627_050o020i_-2.2627.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/421a010r_2.2627_050o020i_-2.2627.wav,wav,
249,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/446c020i_2.0121_447o030x_-2.0121.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/446c020i_2.0121_447o030x_-2.0121.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/446c020i_2.0121_447o030x_-2.0121.wav,wav,
250,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/mix/446o0303_2.1257_443c020v_-2.1257.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s1/446o0303_2.1257_443c020v_-2.1257.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/tt/s2/446o0303_2.1257_443c020v_-2.1257.wav,wav,
