ID,duration,mix_wav,mix_wav_format,mix_wav_opts,s1_wav,s1_wav_format,s1_wav_opts,s2_wav,s2_wav_format,s2_wav_opts
799,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20co010p_0.7734_40ac021c_-0.7734.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20co010p_0.7734_40ac021c_-0.7734.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20co010p_0.7734_40ac021c_-0.7734.wav,wav,
800,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01tc020t_1.3341_01mc0204_-1.3341.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01tc020t_1.3341_01mc0204_-1.3341.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01tc020t_1.3341_01mc0204_-1.3341.wav,wav,
801,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01oa010h_1.3675_023a0107_-1.3675.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01oa010h_1.3675_023a0107_-1.3675.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01oa010h_1.3675_023a0107_-1.3675.wav,wav,
802,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40dc021g_2.0367_20uo010m_-2.0367.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40dc021g_2.0367_20uo010m_-2.0367.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40dc021g_2.0367_20uo010m_-2.0367.wav,wav,
803,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/409c021g_1.6924_20co0108_-1.6924.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/409c021g_1.6924_20co0108_-1.6924.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/409c021g_1.6924_20co0108_-1.6924.wav,wav,
804,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/02bc020i_1.024_016o0319_-1.024.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/02bc020i_1.024_016o0319_-1.024.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/02bc020i_1.024_016o0319_-1.024.wav,wav,
805,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01lc020t_0.87728_021c020v_-0.87728.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01lc020t_0.87728_021c020v_-0.87728.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01lc020t_0.87728_021c020v_-0.87728.wav,wav,
806,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40eo0306_2.4435_01co030u_-2.4435.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40eo0306_2.4435_01co030u_-2.4435.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40eo0306_2.4435_01co030u_-2.4435.wav,wav,
807,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40ma0101_0.030436_20sc0103_-0.030436.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40ma0101_0.030436_20sc0103_-0.030436.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40ma0101_0.030436_20sc0103_-0.030436.wav,wav,
808,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20qa010g_1.2854_40bc021f_-1.2854.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20qa010g_1.2854_40bc021f_-1.2854.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20qa010g_1.2854_40bc021f_-1.2854.wav,wav,
809,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40oa010d_2.3766_01cc021a_-2.3766.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40oa010d_2.3766_01cc021a_-2.3766.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40oa010d_2.3766_01cc021a_-2.3766.wav,wav,
810,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40ao030y_0.60926_205c0107_-0.60926.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40ao030y_0.60926_205c0107_-0.60926.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40ao030y_0.60926_205c0107_-0.60926.wav,wav,
811,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40ic0211_0.80577_011c020h_-0.80577.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40ic0211_0.80577_011c020h_-0.80577.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40ic0211_0.80577_011c020h_-0.80577.wav,wav,
812,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/02ac021d_2.031_20vo0109_-2.031.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/02ac021d_2.031_20vo0109_-2.031.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/02ac021d_2.031_20vo0109_-2.031.wav,wav,
813,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/019a010q_0.89586_205a0104_-0.89586.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/019a010q_0.89586_205a0104_-0.89586.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/019a010q_0.89586_205a0104_-0.89586.wav,wav,
814,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01xa0101_1.9569_408c021b_-1.9569.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01xa0101_1.9569_408c021b_-1.9569.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01xa0101_1.9569_408c021b_-1.9569.wav,wav,
815,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40bo0315_1.5304_205a010q_-1.5304.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40bo0315_1.5304_205a010q_-1.5304.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40bo0315_1.5304_205a010q_-1.5304.wav,wav,
816,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01ec020c_0.61838_01do0307_-0.61838.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01ec020c_0.61838_01do0307_-0.61838.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01ec020c_0.61838_01do0307_-0.61838.wav,wav,
817,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20pa010u_0.78248_01va010l_-0.78248.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20pa010u_0.78248_01va010l_-0.78248.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20pa010u_0.78248_01va010l_-0.78248.wav,wav,
818,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01ec020c_1.3074_20ga010m_-1.3074.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01ec020c_1.3074_20ga010m_-1.3074.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01ec020c_1.3074_20ga010m_-1.3074.wav,wav,
819,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01rc0213_1.3853_01na0106_-1.3853.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01rc0213_1.3853_01na0106_-1.3853.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01rc0213_1.3853_01na0106_-1.3853.wav,wav,
820,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40bo030q_0.28631_017a010u_-0.28631.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40bo030q_0.28631_017a010u_-0.28631.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40bo030q_0.28631_017a010u_-0.28631.wav,wav,
821,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01qa0110_0.28432_023c021d_-0.28432.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01qa0110_0.28432_023c021d_-0.28432.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01qa0110_0.28432_023c021d_-0.28432.wav,wav,
822,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/023o030m_1.8913_20do0108_-1.8913.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/023o030m_1.8913_20do0108_-1.8913.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/023o030m_1.8913_20do0108_-1.8913.wav,wav,
823,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20lo010g_1.4418_029o030t_-1.4418.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20lo010g_1.4418_029o030t_-1.4418.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20lo010g_1.4418_029o030t_-1.4418.wav,wav,
824,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20ha0108_0.39835_01qc020j_-0.39835.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20ha0108_0.39835_01qc020j_-0.39835.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20ha0108_0.39835_01qc020j_-0.39835.wav,wav,
825,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/022a010w_0.22955_019a010s_-0.22955.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/022a010w_0.22955_019a010s_-0.22955.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/022a010w_0.22955_019a010s_-0.22955.wav,wav,
826,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01xo030l_0.1897_01zo030w_-0.1897.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01xo030l_0.1897_01zo030w_-0.1897.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01xo030l_0.1897_01zo030w_-0.1897.wav,wav,
827,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/205a010q_1.9867_01oc0201_-1.9867.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/205a010q_1.9867_01oc0201_-1.9867.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/205a010q_1.9867_01oc0201_-1.9867.wav,wav,
828,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01ac020z_1.128_40eo0319_-1.128.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01ac020z_1.128_40eo0319_-1.128.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01ac020z_1.128_40eo0319_-1.128.wav,wav,
829,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01ya010f_0.89311_01sa010q_-0.89311.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01ya010f_0.89311_01sa010q_-0.89311.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01ya010f_0.89311_01sa010q_-0.89311.wav,wav,
830,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20fo010f_0.1423_40kc0211_-0.1423.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20fo010f_0.1423_40kc0211_-0.1423.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20fo010f_0.1423_40kc0211_-0.1423.wav,wav,
831,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40da010y_0.88976_40mo0318_-0.88976.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40da010y_0.88976_40mo0318_-0.88976.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40da010y_0.88976_40mo0318_-0.88976.wav,wav,
832,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40ia010y_1.2996_016o030l_-1.2996.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40ia010y_1.2996_016o030l_-1.2996.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40ia010y_1.2996_016o030l_-1.2996.wav,wav,
833,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01yo030j_1.091_207a0110_-1.091.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01yo030j_1.091_207a0110_-1.091.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01yo030j_1.091_207a0110_-1.091.wav,wav,
834,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40co030f_0.75924_023c020z_-0.75924.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40co030f_0.75924_023c020z_-0.75924.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40co030f_0.75924_023c020z_-0.75924.wav,wav,
835,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20fc0106_2.1558_20da0110_-2.1558.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20fc0106_2.1558_20da0110_-2.1558.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20fc0106_2.1558_20da0110_-2.1558.wav,wav,
836,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/017o030n_2.1068_20oc010m_-2.1068.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/017o030n_2.1068_20oc010m_-2.1068.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/017o030n_2.1068_20oc010m_-2.1068.wav,wav,
837,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/029a010r_0.30588_20ta0107_-0.30588.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/029a010r_0.30588_20ta0107_-0.30588.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/029a010r_0.30588_20ta0107_-0.30588.wav,wav,
838,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01dc0207_1.9566_01ko030u_-1.9566.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01dc0207_1.9566_01ko030u_-1.9566.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01dc0207_1.9566_01ko030u_-1.9566.wav,wav,
839,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01qo030w_1.7307_204o010o_-1.7307.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01qo030w_1.7307_204o010o_-1.7307.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01qo030w_1.7307_204o010o_-1.7307.wav,wav,
840,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01eo0312_0.35903_01to0318_-0.35903.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01eo0312_0.35903_01to0318_-0.35903.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01eo0312_0.35903_01to0318_-0.35903.wav,wav,
841,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40fo030v_1.89_206c0108_-1.89.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40fo030v_1.89_206c0108_-1.89.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40fo030v_1.89_206c0108_-1.89.wav,wav,
842,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20ia010x_0.69599_20mc0101_-0.69599.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20ia010x_0.69599_20mc0101_-0.69599.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20ia010x_0.69599_20mc0101_-0.69599.wav,wav,
843,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/403a0105_1.6625_01xc0217_-1.6625.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/403a0105_1.6625_01xc0217_-1.6625.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/403a0105_1.6625_01xc0217_-1.6625.wav,wav,
844,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20ea010c_0.64103_012a010w_-0.64103.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20ea010c_0.64103_012a010w_-0.64103.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20ea010c_0.64103_012a010w_-0.64103.wav,wav,
845,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01va010i_0.25528_20ka010g_-0.25528.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01va010i_0.25528_20ka010g_-0.25528.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01va010i_0.25528_20ka010g_-0.25528.wav,wav,
846,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01ma010q_1.502_40pa0105_-1.502.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01ma010q_1.502_40pa0105_-1.502.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01ma010q_1.502_40pa0105_-1.502.wav,wav,
847,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01sc0201_2.2363_20lo010b_-2.2363.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01sc0201_2.2363_20lo010b_-2.2363.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01sc0201_2.2363_20lo010b_-2.2363.wav,wav,
848,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20ha010j_2.4623_40nc020d_-2.4623.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20ha010j_2.4623_40nc020d_-2.4623.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20ha010j_2.4623_40nc020d_-2.4623.wav,wav,
849,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20ha010i_0.87284_40ho030e_-0.87284.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20ha010i_0.87284_40ho030e_-0.87284.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20ha010i_0.87284_40ho030e_-0.87284.wav,wav,
850,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/206o010l_0.19456_20ao0102_-0.19456.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/206o010l_0.19456_20ao0102_-0.19456.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/206o010l_0.19456_20ao0102_-0.19456.wav,wav,
851,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20nc0103_0.68064_02dc0201_-0.68064.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20nc0103_0.68064_02dc0201_-0.68064.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20nc0103_0.68064_02dc0201_-0.68064.wav,wav,
852,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20ia0112_2.4391_207c010d_-2.4391.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20ia0112_2.4391_207c010d_-2.4391.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20ia0112_2.4391_207c010d_-2.4391.wav,wav,
853,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20ra0106_2.1076_02ac0211_-2.1076.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20ra0106_2.1076_02ac0211_-2.1076.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20ra0106_2.1076_02ac0211_-2.1076.wav,wav,
854,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/408o0310_1.7799_20ca010n_-1.7799.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/408o0310_1.7799_20ca010n_-1.7799.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/408o0310_1.7799_20ca010n_-1.7799.wav,wav,
855,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01uc020t_1.025_01zo0302_-1.025.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01uc020t_1.025_01zo0302_-1.025.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01uc020t_1.025_01zo0302_-1.025.wav,wav,
856,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01zo030p_1.1948_20hc0104_-1.1948.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01zo030p_1.1948_20hc0104_-1.1948.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01zo030p_1.1948_20hc0104_-1.1948.wav,wav,
857,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/02ao0315_0.031446_01uc0205_-0.031446.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/02ao0315_0.031446_01uc0205_-0.031446.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/02ao0315_0.031446_01uc0205_-0.031446.wav,wav,
858,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01sa010r_1.243_204o010d_-1.243.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01sa010r_1.243_204o010d_-1.243.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01sa010r_1.243_204o010d_-1.243.wav,wav,
859,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/014c0208_2.3161_028a010r_-2.3161.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/014c0208_2.3161_028a010r_-2.3161.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/014c0208_2.3161_028a010r_-2.3161.wav,wav,
860,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/015o0302_1.9316_208o0109_-1.9316.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/015o0302_1.9316_208o0109_-1.9316.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/015o0302_1.9316_208o0109_-1.9316.wav,wav,
861,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/403c020v_1.1171_40io031c_-1.1171.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/403c020v_1.1171_40io031c_-1.1171.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/403c020v_1.1171_40io031c_-1.1171.wav,wav,
862,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01rc0204_2.2223_02bo030p_-2.2223.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01rc0204_2.2223_02bo030p_-2.2223.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01rc0204_2.2223_02bo030p_-2.2223.wav,wav,
863,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20pa010s_1.3482_40do030k_-1.3482.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20pa010s_1.3482_40do030k_-1.3482.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20pa010s_1.3482_40do030k_-1.3482.wav,wav,
